id,name,entry_name,alter_name,chinese_name,brand,age,nation,type,price,unlock,rank,score,transmission,dlc,speed,handling,acceleration,launch,braking,offroad,new_img_id,img_small_url,img_large_url,playlist,playlist_info
car_788,Dodge Charger 'Fast X',速度与激情 Dodge Charger 'Fast X' 1970,,道奇 Charger "快速X",速度与激情,1970,美国,经典肌肉车,"300,000",<a href="heybox-entry:Fast X 车辆套件">拓展车包：Fast X 车辆套件</a>,S1,855,RWD (后轮驱动),2,8.1,4.8,6.6,7.2,5.1,5.1,3837,https://cdn.max-c.com/wiki/1551360/Thumbnail_3837_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3837_Big.png?v=1,,
car_789,Chevrolet Impala Super Sport 'Fast X',速度与激情 Chevrolet Impala Super Sport 'Fast X' 1966,,雪佛兰 Impala Super Sport "快速X",速度与激情,1966,美国,赛道玩具,"300,000",<a href="heybox-entry:Fast X 车辆套件">拓展车包：Fast X 车辆套件</a>,S1,836,RWD (后轮驱动),2,5.9,4.7,10,10,4.9,5.4,3835,https://cdn.max-c.com/wiki/1551360/Thumbnail_3835_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3835_Big.png?v=1,,
car_790,Datsun 240Z 'Fast X',速度与激情 Datsun 240Z 'Fast X' 1973,,Datsun 240Z "快速X",速度与激情,1973,美国,经典跑车,"300,000",<a href="heybox-entry:Fast X 车辆套件">拓展车包：Fast X 车辆套件</a>,S1,838,RWD (后轮驱动),2,7.8,5.6,6,2.7,4.9,5,3832,https://cdn.max-c.com/wiki/1551360/Thumbnail_3832_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3832_Big.png?v=1,,
car_791,Dodge Charger SRT Hellcat Redeye Widebody 'Fast X',速度与激情 Dodge Charger SRT Hellcat Redeye Widebody 'Fast X' 2022,,道奇 Charger SRT Hellcat Redeye 宽体车身"快速X",速度与激情,2022,美国,现代肌肉车,"120,000",<a href="heybox-entry:Fast X 车辆套件">拓展车包：Fast X 车辆套件</a>,S1,831,RWD (后轮驱动),2,8.4,5.4,5.4,5.7,5.7,4.7,3836,https://cdn.max-c.com/wiki/1551360/Thumbnail_3836_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3836_Big.png?v=1,,
car_792,Flip Car 2.0 'Fast X',速度与激情 Flip Car 2.0 'Fast X' 2022,,翻转车2.0'Fast X',速度与激情,2022,美国,赛道玩具,"300,000",<a href="heybox-entry:Fast X 车辆套件">拓展车包：Fast X 车辆套件</a>,S1,815,RWD (后轮驱动),2,5.8,6.6,6.5,5.5,6.2,4.7,3838,https://cdn.max-c.com/wiki/1551360/Thumbnail_3838_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3838_Big.png?v=1,,
car_793,2-Eleven,路特斯 2-Eleven 2009,,,路特斯,2009,英国,赛道玩具,"250,000",嘉年华播放列表,A,799,RWD (后轮驱动),,5.9,6.8,6.9,6.8,6.6,5.2,1187,https://cdn.max-c.com/wiki/1551360/Thumbnail_1187_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1187_Big.png?v=1,2,S28 第1周 - 20分进度奖励；<br>S40 - 160分进度奖励
car_794,Aero GT,Morgan Aero GT 2018,,,Morgan,2018,英国,赛道玩具,"150,000",嘉年华播放列表,A,784,RWD (后轮驱动),,6.6,7,5.9,6.3,5.3,4.8,3094,https://cdn.max-c.com/wiki/1551360/Thumbnail_3094_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3094_Big.png?v=1,1,S28 第2周 - 20分进度奖励
car_795,BRZ,斯巴鲁 BRZ 2022,,,斯巴鲁,2022,日本,现代跑车,"250,000",嘉年华播放列表,B,673,RWD (后轮驱动),,5.4,5.5,5.1,4.7,4.2,5.4,3735,https://cdn.max-c.com/wiki/1551360/Thumbnail_3735_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3735_Big.png?v=1,2,S28 第3周 - 20分进度奖励；<br>S36 冬季 - 40分进度奖励
car_796,340R,路特斯 340R 2000,,,路特斯,2000,英国,赛道玩具,"250,000",嘉年华播放列表,B,700,RWD (后轮驱动),,4.7,7,5.5,4.8,6.8,5.1,2405,https://cdn.max-c.com/wiki/1551360/Thumbnail_2405_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2405_Big.png?v=1,1,S28 第4周 - 20分进度奖励
car_798,Valkyrie,阿斯顿马丁 Valkyrie 2023,,,阿斯顿马丁,2023,英国,顶级超跑,"3,250,000",圣诞节赠礼,S2,978,RWD (后轮驱动),,9.2,8.8,7.4,8,10,4.7,2968,https://cdn.max-c.com/wiki/1551360/Thumbnail_2968_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2968_Big.png?v=1,1,S28 - 圣诞节赠礼
car_797,T.50,Gordon Murray Automotive T.50 2022,,,Gordon Murray Automotive,2022,英国,顶级超跑,"2,840,000",圣诞节赠礼,S2,936,RWD (后轮驱动),,8,8.5,7.7,8.4,10,5.2,3599,https://cdn.max-c.com/wiki/1551360/Thumbnail_3599_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3599_Big.png?v=1,1,S28 - 圣诞节赠礼
car_799,12C Coupé,迈凯伦 12C Coupé 2011,,,迈凯伦,2011,英国,现代超级跑车,"250,000",嘉年华播放列表,S1,832,RWD (后轮驱动),,7.6,6.1,6.4,6.9,6.3,5.1,1130,https://cdn.max-c.com/wiki/1551360/Thumbnail_1130_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1130_Big.png?v=1,1,S29 夏季 - 20分进度奖励
car_800,DBS,阿斯顿马丁 DBS 2008,,,阿斯顿马丁,2008,英国,GT赛车,"325,000",嘉年华播放列表,A,746,RWD (后轮驱动),,7.3,5.4,5.1,4.8,6.2,5.2,1081,https://cdn.max-c.com/wiki/1551360/Thumbnail_1081_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1081_Big.png?v=1,1,S29 夏季 - 40分进度奖励
car_801,CCX,柯尼塞格 CCX 2006,,,柯尼塞格,2006,瑞典,顶级超跑,"600,000",嘉年华播放列表,S1,870,RWD (后轮驱动),,8.8,6.9,6.1,6.5,7.6,4.9,1275,https://cdn.max-c.com/wiki/1551360/Thumbnail_1275_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1275_Big.png?v=1,1,S29 秋季 - 20分进度奖励
car_802,Lykan Hypersport,W Motors Lykan Hypersport 2016,,,W Motors,2016,阿联酋,顶级超跑,"3,000,000",嘉年华播放列表,S1,877,RWD (后轮驱动),,8.6,6.3,6.7,7.2,7.4,4.7,2428,https://cdn.max-c.com/wiki/1551360/Thumbnail_2428_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2428_Big.png?v=1,1,S29 秋季 - 40分进度奖励
car_803,Huayra,帕加尼 Huayra 2012,,,帕加尼,2012,意大利,顶级超跑,"1,400,000",嘉年华播放列表,S1,900,RWD (后轮驱动),,8.6,7.1,6.9,5.9,8.8,5.2,1427,https://cdn.max-c.com/wiki/1551360/Thumbnail_1427_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1427_Big.png?v=1,1,S29 冬季 - 20分进度奖励
car_804,280 SL,梅赛德斯-奔驰 280 SL 1967,,,梅赛德斯-奔驰,1967,德国,稀有经典赛车,"250,000",嘉年华播放列表，后台通行证,D,478,RWD (后轮驱动),,4.7,4,2.9,4,2.8,6,1619,https://cdn.max-c.com/wiki/1551360/Thumbnail_1619_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1619_Big.png?v=1,1,S29 冬季 - 40分进度奖励
car_805,GTA Spano,Spania GTA GTA Spano 2016,,,Spania GTA,2016,西班牙,现代超级跑车,"800,000",嘉年华播放列表,S2,915,RWD (后轮驱动),,9,7.8,6.9,7.5,9.4,4.8,2475,https://cdn.max-c.com/wiki/1551360/Thumbnail_2475_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2475_Big.png?v=1,1,S29 春季 - 20分进度奖励
car_806,Dino 2.4 Coupe,菲亚特 Dino 2.4 Coupe 1969,,,菲亚特,1969,意大利,经典跑车,"250,000",嘉年华播放列表,D,498,RWD (后轮驱动),,4.8,4,3.7,2.7,2.9,5.6,1615,https://cdn.max-c.com/wiki/1551360/Thumbnail_1615_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1615_Big.png?v=1,1,S29 春季 - 40分进度奖励
car_807,05+,Lynk & Co 05+ 2022,,,Lynk & Co,2022,中国,运动型多功能英雄,"42,000",<a href="heybox-entry:中国福星车包">拓展车包：中国福星车包</a>,B,622,AWD (全轮驱动),2,6,4.9,4.3,5.7,4.1,6.3,3787,https://cdn.max-c.com/wiki/1551360/Thumbnail_3787_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3787_Big.png?v=1,,
car_808,Cyberster,名爵 Cyberster 2023,,,名爵,2023,英国,GT赛车,"90,000",<a href="heybox-entry:中国福星车包">拓展车包：中国福星车包</a>,A,767,AWD (全轮驱动),2,6,5.4,5.6,6,4.1,5.3,3793,https://cdn.max-c.com/wiki/1551360/Thumbnail_3793_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3793_Big.png?v=1,,
car_809,Hongguang Mini EV Macaron,五菱 Hongguang Mini EV Macaron 2022,,宏光Mini EV 马卡龙,五菱,2022,中国,高性能掀背车,"25,000",<a href="heybox-entry:中国福星车包">拓展车包：中国福星车包</a>,D,136,RWD (后轮驱动),2,2.1,4.9,1.5,1.9,3.3,6.2,3789,https://cdn.max-c.com/wiki/1551360/Thumbnail_3789_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3789_Big.png?v=1,,
car_810,Santana,大众 Santana 2012,,桑塔纳,大众,2012,德国,复古轿车,"20,000",<a href="heybox-entry:中国福星车包">拓展车包：中国福星车包</a>,D,340,FWD (前轮驱动),2,3.7,3.9,2.5,2.8,2.6,5.8,3786,https://cdn.max-c.com/wiki/1551360/Thumbnail_3786_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3786_Big.png?v=1,,
car_811,Kona N,现代 Kona N 2022,,,现代,2022,韩国,运动型多功能英雄,"250,000",嘉年华播放列表,B,684,FWD (前轮驱动),,5.8,4.9,4.7,4.6,4.1,5.7,3820,https://cdn.max-c.com/wiki/1551360/Thumbnail_3820_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3820_Big.png?v=1,1,S30 夏季 - 20分进度奖励
car_812,IONIQ 6,现代 IONIQ 6 2022,,,现代,2022,韩国,超级轿车,"250,000",嘉年华播放列表,B,686,AWD (全轮驱动),,4.4,5.1,4.9,5.2,3.7,5.8,3828,https://cdn.max-c.com/wiki/1551360/Thumbnail_3828_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3828_Big.png?v=1,1,S30 - 80分进度奖励
car_813,02 Hatchback,Lynk & Co 02 Hatchback 2022,,02 掀背车,Lynk & Co,2022,中国,高性能掀背车,"250,000",嘉年华播放列表,B,637,FWD (前轮驱动),,5.6,4.6,3.7,4.6,4,5.4,3788,https://cdn.max-c.com/wiki/1551360/Thumbnail_3788_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3788_Big.png?v=1,1,S30 秋季 - 20分进度奖励
car_814,i30N,现代 i30N 2020,,,现代,2020,韩国,超高性能掀背车,"250,000",嘉年华播放列表,B,670,FWD (前轮驱动),,5.3,5.1,4.6,4.8,4.3,5.3,3678,https://cdn.max-c.com/wiki/1551360/Thumbnail_3678_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3678_Big.png?v=1,2,S30 冬季 - 20分进度奖励；<br>S37 夏季 - 40分进度奖励
car_815,MG7,名爵 MG7 2023,,,名爵,2023,英国,超级轿车,"250,000",嘉年华播放列表,B,636,FWD (前轮驱动),,6.2,4.7,4.2,4.2,3.7,5.5,3794,https://cdn.max-c.com/wiki/1551360/Thumbnail_3794_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3794_Big.png?v=1,1,S30 春季 - 20分进度奖励
car_816,Valkyrie AMR Pro,阿斯顿马丁 Valkyrie AMR Pro 2022,AM&nbsp;Valkyrie&nbsp;AMR,,阿斯顿马丁,2022,英国,极限赛道玩具,"4,210,000",嘉年华播放列表,S2,998,RWD (后轮驱动),,7.3,9.4,7.7,8.3,10,4.9,3631,https://cdn.max-c.com/wiki/1551360/Thumbnail_3631_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3631_Big.png?v=1,1,S31 夏季 - 20分进度奖励
car_817,Continental GT Convertible,宾利 Continental GT Convertible 2021,,,宾利,2021,英国,GT赛车,"300,000",<a href="heybox-entry:欧洲汽车车辆套件">拓展车包：欧洲汽车车辆套件</a>,A,759,AWD (全轮驱动),2,7.7,5.3,6.2,9.6,4.3,5.5,3728,https://cdn.max-c.com/wiki/1551360/Thumbnail_3728_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3728_Big.png?v=1,,
car_818,AMG Hammer Wagon,梅赛德斯-奔驰 AMG Hammer Wagon 1987,,,梅赛德斯-奔驰,1987,德国,复古轿车,"200,000",<a href="heybox-entry:欧洲汽车车辆套件">拓展车包：欧洲汽车车辆套件</a>,B,675,RWD (后轮驱动),2,7,4.9,4.3,3.1,3.6,5.4,3177,https://cdn.max-c.com/wiki/1551360/Thumbnail_3177_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3177_Big.png?v=1,,
car_819,XE SV Project 8,捷豹 XE SV Project 8 2019,,,捷豹,2019,英国,赛道玩具,"200,000",<a href="heybox-entry:欧洲汽车车辆套件">拓展车包：欧洲汽车车辆套件</a>,S1,830,AWD (全轮驱动),2,6.7,7.2,8.1,7.2,7.9,5.7,3602,https://cdn.max-c.com/wiki/1551360/Thumbnail_3602_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3602_Big.png?v=1,,
car_820,Battista,Automobili Pininfarina Battista 2020,,,Automobili Pininfarina,2020,意大利,顶级超跑,"2,500,000",<a href="heybox-entry:欧洲汽车车辆套件">拓展车包：欧洲汽车车辆套件</a>,S2,928,AWD (全轮驱动),2,7.8,6.7,9.9,10,8,4.5,3360,https://cdn.max-c.com/wiki/1551360/Thumbnail_3360_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3360_Big.png?v=1,,
car_821,Fulvia Coupé Rallye 1.6 HF,蓝旗亚 Fulvia Coupé Rallye 1.6 HF 1968,,,蓝旗亚,1968,意大利,经典拉力赛车,"250,000",嘉年华播放列表,C,526,FWD (前轮驱动),,4.5,3.7,3.9,4,3,4.9,1585,https://cdn.max-c.com/wiki/1551360/Thumbnail_1585_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1585_Big.png?v=1,1,S31 夏季 - 季节锦标赛
car_822,ID.4,大众 ID.4 2021,,,大众,2021,德国,高性能掀背车,"250,000",嘉年华播放列表,C,527,RWD (后轮驱动),,3.5,4.8,3.2,3,3.3,5.9,3732,https://cdn.max-c.com/wiki/1551360/Thumbnail_3732_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3732_Big.png?v=1,1,S31 秋季 - 20分进度奖励
car_823,23,DS 23 1975,,,DS,1975,法国,狂热跑车,"250,000",嘉年华播放列表,D,330,FWD (前轮驱动),,4.1,4,2.3,2.2,2.5,7,2432,https://cdn.max-c.com/wiki/1551360/Thumbnail_2432_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2432_Big.png?v=1,1,S31 秋季 - 季节锦标赛
car_824,SL 63,梅赛德斯-AMG SL 63 2021,,,梅赛德斯-AMG,2021,德国,超级轿车,"250,000",嘉年华播放列表,A,789,AWD (全轮驱动),,7.4,5.5,8.7,9.8,4.8,5.3,3617,https://cdn.max-c.com/wiki/1551360/Thumbnail_3617_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3617_Big.png?v=1,1,S31 冬季 - 20分进度奖励
car_825,Esprit V8,路特斯 Esprit V8 2002,,,路特斯,2002,英国,复古超级跑车,"250,000",嘉年华播放列表,A,731,RWD (后轮驱动),,6.8,5.5,6,3.5,4.8,5.5,335,https://cdn.max-c.com/wiki/1551360/Thumbnail_335_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_335_Big.png?v=1,1,S31 冬季 - 季节锦标赛
car_826,500 E,梅赛德斯-奔驰 500 E 1992,,,梅赛德斯-奔驰,1992,德国,复古轿车,"250,000",嘉年华播放列表,B,616,RWD (后轮驱动),,6.2,4.8,4.4,3.4,3.4,5.5,3175,https://cdn.max-c.com/wiki/1551360/Thumbnail_3175_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3175_Big.png?v=1,2,S31 春季 - 20分进度奖励；<br>S39 - 80分进度奖励
car_827,Double Cab Pick-up,大众 Double Cab Pick-up 1966,,,大众,1966,德国,厢型多功能车,"250,000",嘉年华播放列表,D,100,RWD (后轮驱动),,2.5,3.5,1.6,3,2,6.2,3078,https://cdn.max-c.com/wiki/1551360/Thumbnail_3078_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3078_Big.png?v=1,1,S31 春季 - 季节锦标赛
car_828,Sabre,迈凯伦 Sabre 2021,,,迈凯伦,2021,英国,顶级超跑,"4,000,000",<a href="heybox-entry:加速车辆套件">拓展车包：加速车辆套件</a>,S1,887,RWD (后轮驱动),2,8.1,7.2,6.9,4.1,8.6,4.7,3700,https://cdn.max-c.com/wiki/1551360/Thumbnail_3700_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3700_Big.png?v=1,,
car_829,G10 RM,Ginetta G10 RM 2019,,,Ginetta,2019,英国,赛道玩具,"500,000",<a href="heybox-entry:加速车辆套件">拓展车包：加速车辆套件</a>,A,769,RWD (后轮驱动),2,7.1,5.1,5.4,5.7,3.7,4.6,3428,https://cdn.max-c.com/wiki/1551360/Thumbnail_3428_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3428_Big.png?v=1,,
car_830,Supervan 4,福特 Supervan 4 2022,,,福特,2022,美国,极限赛道玩具,"2,000,000",<a href="heybox-entry:加速车辆套件">拓展车包：加速车辆套件</a>,S2,953,AWD (全轮驱动),2,7.9,7.8,10,10,9,4.5,3755,https://cdn.max-c.com/wiki/1551360/Thumbnail_3755_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3755_Big.png?v=1,,
car_831,GT500,Shelby GT500 1967,,,Shelby,1967,美国,经典肌肉车,"250,000",<a href="heybox-entry:加速车辆套件">拓展车包：加速车辆套件</a>,C,577,RWD (后轮驱动),2,5.5,3.8,3.8,2.9,2.9,5.5,3696,https://cdn.max-c.com/wiki/1551360/Thumbnail_3696_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3696_Big.png?v=1,,
car_832,Artura,迈凯伦 Artura 2023,,,迈凯伦,2023,英国,现代超级跑车,"285,000",嘉年华播放列表,S1,860,RWD (后轮驱动),,8.1,6.4,6.7,7.3,7.3,4.9,3668,https://cdn.max-c.com/wiki/1551360/Thumbnail_3668_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3668_Big.png?v=1,1,S32 夏季 - 20分进度奖励
car_833,TT RS Coupe,奥迪 TT RS Coupe 2020,,,奥迪,2020,德国,现代跑车,"250,000",嘉年华播放列表,A,765,AWD (全轮驱动),,7,5.6,7.7,8.6,4.7,5.6,3453,https://cdn.max-c.com/wiki/1551360/Thumbnail_3453_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3453_Big.png?v=1,1,S32 秋季 - 20分进度奖励
car_834,Mustang SVT Cobra,福特 Mustang SVT Cobra 2003,,,福特,2003,美国,复古肌肉车,"250,000",嘉年华播放列表,B,639,RWD (后轮驱动),,6.5,4.1,4,3.5,3.3,5,3199,https://cdn.max-c.com/wiki/1551360/Thumbnail_3199_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3199_Big.png?v=1,1,S32 冬季 - 20分进度奖励
car_835,F-Type SVR,捷豹 F-Type SVR 2020,,,捷豹,2020,英国,GT赛车,"250,000",嘉年华播放列表,S1,806,AWD (全轮驱动),,7.3,6.6,7.7,6.6,5.2,5.5,3697,https://cdn.max-c.com/wiki/1551360/Thumbnail_3697_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3697_Big.png?v=1,1,S32 春季 - 20分进度奖励
car_836,Mustang GT,福特 Mustang GT 2024,,,福特,2024,美国,现代肌肉车,"250,000",嘉年华播放列表,A,739,RWD (后轮驱动),,6.7,5.1,5.2,5.2,4.4,5.4,3846,https://cdn.max-c.com/wiki/1551360/Thumbnail_3846_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3846_Big.png?v=1,1,S32 - 公路赛进度奖励
car_837,F-150 Raptor R,福特 F-150 Raptor R 2023,,,福特,2023,美国,皮卡车和四轮驱动车,"250,000",嘉年华播放列表,B,689,AWD (全轮驱动),,5.9,2.7,7.1,6.2,3.3,8.6,3849,https://cdn.max-c.com/wiki/1551360/Thumbnail_3849_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3849_Big.png?v=1,1,S32 - 越野赛进度奖励
car_838,#1 M Motorsport M8 GTE,宝马 #1 M Motorsport M8 GTE 2018,,#1 宝马 M Motorsport M8 GTE,宝马,2018,德国,极限赛道玩具,"313,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S2,910,RWD (后轮驱动),2,7.3,8.4,6.3,2.9,8.7,4.5,3073,https://cdn.max-c.com/wiki/1551360/Thumbnail_3073_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3073_Big.png?v=1,,
car_839,#3 Cadillac Racing ATS-V.R,凯迪拉克 #3 Cadillac Racing ATS-V.R 2015,,#3 凯迪拉克 Racing ATS-V.R,凯迪拉克,2015,美国,极限赛道玩具,"308,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S1,890,RWD (后轮驱动),2,6.9,8.1,5.5,2.2,8.3,4.5,3281,https://cdn.max-c.com/wiki/1551360/Thumbnail_3281_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3281_Big.png?v=1,,
car_840,#3 Corvette Racing C8.R,雪佛兰 #3 Corvette Racing C8.R 2020,,,雪佛兰,2020,美国,极限赛道玩具,"650,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S2,910,RWD (后轮驱动),2,7.1,8.2,7.3,6.9,8.8,4.3,3490,https://cdn.max-c.com/wiki/1551360/Thumbnail_3490_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3490_Big.png?v=1,,
car_841,GT3,梅赛德斯-AMG GT3 2018,,,梅赛德斯-AMG,2018,德国,极限赛道玩具,"305,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S1,890,RWD (后轮驱动),2,6.7,8.1,5.6,4.8,8.7,4.6,3197,https://cdn.max-c.com/wiki/1551360/Thumbnail_3197_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3197_Big.png?v=1,,
car_842,#14 VASSER SULLIVAN RC F GT3,Lexus #14 VASSER SULLIVAN RC F GT3 2020,,,Lexus,2020,美国,极限赛道玩具,"295,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S1,890,RWD (后轮驱动),2,7,8.2,5,3.9,8.6,4.7,3457,https://cdn.max-c.com/wiki/1551360/Thumbnail_3457_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3457_Big.png?v=1,,
car_843,#62 Risi Competizione 488 GTE,法拉利 #62 Risi Competizione 488 GTE 2019,,,法拉利,2019,意大利,极限赛道玩具,"313,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S2,910,RWD (后轮驱动),2,7.1,8.3,6.3,2.2,8.7,4.5,2972,https://cdn.max-c.com/wiki/1551360/Thumbnail_2972_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2972_Big.png?v=1,,
car_844,911 GT3 R,保时捷 911 GT3 R 2018,,,保时捷,2018,德国,极限赛道玩具,"500,000",<a href="heybox-entry:顶级全明星车包">拓展车包：顶级全明星车包</a>,S1,890,RWD (后轮驱动),2,6.6,8.3,5.8,4.9,8.8,4.7,3218,https://cdn.max-c.com/wiki/1551360/Thumbnail_3218_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3218_Big.png?v=1,,
car_845,Summit Racing Pro Stock Camaro,雪佛兰 Summit Racing Pro Stock Camaro 2013,,,雪佛兰,2013,美国,赛道玩具,"300,000",嘉年华播放列表,S2,919,RWD (后轮驱动),,7.6,4.6,10,10,8.4,4.1,2130,https://cdn.max-c.com/wiki/1551360/Thumbnail_2130_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2130_Big.png?v=1,1,S33 - 80分进度奖励
car_846,#66 GTLM Le Mans,福特 #66 GTLM Le Mans 2016,,#66 GTLM 勒芒,福特,2016,美国,极限赛道玩具,"650,000",嘉年华播放列表,S2,910,RWD (后轮驱动),,6.5,8.2,5.6,2.2,9,4.2,2543,https://cdn.max-c.com/wiki/1551360/Thumbnail_2543_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2543_Big.png?v=1,1,S33 夏季 - 20分进度奖励
car_847,#98 Bryan Herta Autosport Elantra N,现代 #98 Bryan Herta Autosport Elantra N 2021,,,现代,2021,韩国,赛道玩具,"250,000",嘉年华播放列表,A,800,FWD (前轮驱动),,5.5,7.2,4.9,2.1,8.4,5.1,3676,https://cdn.max-c.com/wiki/1551360/Thumbnail_3676_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3676_Big.png?v=1,1,S33 秋季 - 20分进度奖励
car_848,#1 Sierra Sierra Enterprises Lancer Evolution Time Attack,三菱 #1 Sierra Sierra Enterprises Lancer Evolution Time Attack 2005,,#1 塞拉塞拉企业蓝瑟进化计时赛,三菱,2005,日本,极限赛道玩具,"300,000",嘉年华播放列表,S2,967,AWD (全轮驱动),,6.5,8.5,10,3,9.6,4.9,3554,https://cdn.max-c.com/wiki/1551360/Thumbnail_3554_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3554_Big.png?v=1,1,S33 冬季 - 20分进度奖励
car_849,#92 GT Team 911 RSR,保时捷 #92 GT Team 911 RSR 2017,,#92 保时捷 GT 车队 911 RSR,保时捷,2017,德国,极限赛道玩具,"650,000",嘉年华播放列表,S2,910,RWD (后轮驱动),,6.6,8.2,6.8,6.5,8.8,4.4,2775,https://cdn.max-c.com/wiki/1551360/Thumbnail_2775_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2775_Big.png?v=1,2,S33 春季 - 20分进度奖励；<br>S40 - 80分进度奖励
